net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
ARBOmedia_PL	651342010	video.anyfiles.pl	193326026	2597464	263689	478058	261790
UMM	1576777680	perlentaucher.de	226268064	245760	86221	109886	36034
ARBOmedia_PL	651342010	sexpytania.pl	279972778	5024	1877	2848	1182
MSN	2072193066	money.de.msn.com	290392410	1847542	140087	228262	113727
stroeer_digital_media	571289945	ltur.de	298423049	402090	143542	204975	73186
HTTPool_UA	1388958105	vnutri.info	303103433	1477894	299878	526738	190155
LPM_Amaury	1218387167	LPM_Amaury_lequipemag	326308815	115140	45754	60553	27583
glammedia	235681100	perfekt-schminken.de	327479740	43412	17318	23633	10850
Hi-Media	2000907398	rtv.de	362795798	238305	62165	86362	30470
iqdigital	223088769	giga.de	420320849	1527520	666792	858690	273551
RMSI	498868272	radiolausitz.de	427659104	339653	22832	25609	3862
ARBOmedia_PL	651342010	gry-dladzieci.pl	465974954	764556	45936	111830	77607
RMSI	498868272	radio.de	493825440	2026910	308985	567505	211395
ARBOmedia_PL	651342010	HR.pl	587947146	2006	411	1009	278
ARBOmedia_PL	651342010	onephoto.net	598554282	60426	6363	8682	1445
ARBOmedia_PL	651342010	zombiak.pl	700836074	57110	1710	3829	1983
HTTPool_BG	1782510139	zar.bg	710084875	3	1	2	2
beead	104260390	recette-dessert	788030358	484	210	306	181
glammedia	235681100	kosmetik-24.info	797198684	219	109	142	70
BEI_container_CEE	53552772	espumisan.pl/o-wzdeciach-bez-zadecia	818024276	1446	585	875	631
dba.dk	1282754190	bilbasen.dk	875042878	6511834	1618637	1801232	159839
OMS	1615459509	verlagshaus-jaumann.de	912271557	72614	14662	19728	6067
glammedia	235681100	farmeramafans.de	946423420	101462	7012	14906	5711
ARBOmedia_PL	651342010	e-banki.com	955117802	4829	3065	3694	2161
AbcStartsiden_NO	1974373083	trening.no	966065163	73352	39942	46801	10238
Clipkit	1934213317	spilgames.com/clipkit	1038167573	4316356	316588	693024	307433
Berlingske.dk	706025601	aoa.dk	1076861809	46165	24923	28703	7166
freeXmedia	1516487384	crossmagazin.de	1088551624	92100	29415	38546	9698
OMS	1615459509	nwzonline.de	1096566693	1080665	261594	364766	137988
glammedia	235681100	hauptstadtmutti.de	1120062652	11696	5841	6671	1004
Omnimedia	1629972935	immoscout24.ch/en	1145237655	2367	1241	1588	556
RMSI	498868272	89.0rtl.de	1160762176	341003	68796	93329	24462
Clipkit	1934213317	magazine.de/clipkit	1200155605	675830	217416	314676	153196
LPM_Lagardere	2039924353	LPM_Lagardere_public	1203768817	4348784	1332590	1687738	512960
Goldbach Audience	2137767787	schoolnet.ch/fr	1263543931	2570	773	966	172
ARBOmedia_PL	651342010	blog4u.pl	1264305578	30916	16059	17942	3858
freeXmedia	1516487384	handball-world.com	1336260296	398880	108052	135795	23884
ARBOmedia_PL	651342010	viggo.pl	1336503754	7877	3323	4604	2730
ekstrabladet-Video.dk	1022976999	video.ekstrabladet.dk	1356379543	7058340	2104505	2951889	890883
Billboard cz	622310829	billboard exchange network	1513606589	8960574	603403	1089452	336080
glammedia	235681100	hochaufgeloest.de	1543670236	287	41	44	4
freeXmedia	1516487384	fischentv.de	1553352616	169591	8855	17128	3928
ARBOmedia_PL	651342010	zycze.pl	1642305642	8452	1992	3679	2021
Smartclip	35854137	mindjolt/smartclip	1680181481	111402	6975	19282	12267
iq_digital_mobile	480104072	mobil.weka.de	1765738328	566826	153920	244790	151018
LPM_Mondadori	1043954762	LPM_Mondadori_Pleinevie	1767450138	10052	4998	6056	3048
OMS	1615459509	mittelhessen.de	1775258213	414384	58230	93994	40449
freeXmedia	1516487384	trackmyrace.com	1843718536	29230	4740	7154	1997
ENED_DOL	212246380	tanea.gr	1887545564	2233120	419649	579692	241764
glammedia	235681100	hochzeit-paradies.de	1918620220	3685	1225	1876	1069
Smartclip	35854137	dshini.net/smartclip	1920886985	322308	6120	9000	1753
glammedia	235681100	bolly-wood.de	1929863740	9652	2430	3708	1859
smartclip_italy	1471916694	fanpage.it	1944967654	2021166	431617	708444	403621
Smartclip	35854137	audimark_radios/smartclip	1947921961	37107	8522	15351	9374
adselect	567149294	bauen-wohnen-aktuell.de	1958563070	325693	38386	65416	8043
freeXmedia	1516487384	balancetv.de	1998066184	85142	4696	10480	3239
glammedia	235681100	ps3-talk.de	2019203324	39815	20122	25004	12031
glammedia	235681100	richtigteuer.de	2024874044	7617	4720	5406	1859
medienhaus.com	435938190	woche.at/medienhaus	2083442430	1329433	174470	211203	44075
webads.it	1609693476	skyscanner.it	2114068308	4071563	647661	854638	135484
glammedia	235681100	vidanullvier.de	2121389596	1587	768	963	346
OMS mobile	2119689184	emsdettenervolkszeitung.de	2137771408	26362	2410	4988	3185
SevenOne Media	1272195681	motortalk.de	2140595761	5546971	976584	1544045	679114
Goldbach Audience	2137767787	ronorp.net	38114841	350102	145756	163722	20888
24media	832047503	redplanet.gr	47360797	1495418	117776	195286	65530
Advideum	200472159	Advideum-network	51453005	15960793	4576428	7021347	3343638
IP-Deutschland	2059506885	zaga.de	93709555	246881	30192	55263	19888
stroeer_digital_media	571289945	babyclub.de	98981575	353128	110327	136785	43794
stroeer_digital_media	571289945	router-forum.de	112385671	37786	20563	25453	10920
freeXmedia	1516487384	usp-forum.de	140489318	114507	60192	75715	33115
glammedia	235681100	appdamit.de	152132826	16478	8936	11328	4605
HTTPool_RO	651835008	femina.rol.ro	206708718	180540	33171	61525	23919
glammedia	235681100	journelles.com	220422330	1146	556	651	135
ARBOmedia_PL	651342010	Opracodawcach.pl	246531304	2021	683	919	475
OMS	1615459509	zeitungen.boyens-medien.de	253267267	40209	9160	13358	4591
ARBOmedia_PL	651342010	wybrzeze.com.pl	266141256	2229	952	1500	602
UMM: eCommerce Network	1366369977	berlin-ticket	288980903	3	3	3	0
OMS	1615459509	hellwegeranzeiger.de	341952483	112562	12149	21931	4848
LPM_LaNouvelleRepublique	2077908695	LPM_LaNouvelleRepublique_centrepresse	349170469	101055	31095	41010	16863
glammedia	235681100	gossip247.de	375722650	72	53	58	30
IDMnet_PL	1062038902	4free.pl	386059716	5	0	1	1
Hi-Media	2000907398	game-change.de	410100980	1	1	1	0
stroeer_digital_media	571289945	myspass.de	432716711	721574	223385	299923	97962
RMSI	498868272	radioerzgebirge.de	490391902	39202	3539	3928	498
glammedia	235681100	waeiskiani.com	495014490	4992	2397	2702	336
RMSI	498868272	radiokw.de	558549886	23222	5155	7903	2824
BauerMediaKG	626259911	wohnidee.wunderweib.de	568721045	158334	57599	75808	27609
OMS	1615459509	leipzig-live.com	579318947	8263	1386	1960	553
ENED_Naftemporiki	1400476319	pestaola.gr	590440205	81121	18379	27244	13732
LPM_GMC	1997387604	LPM_GMC_cosmopolitan	604136450	1390459	389609	579224	219657
ARBOmedia_RO	940807539	divahair.ro	652379873	1	1	1	1
ENED_Attica_mobile	2111071951	madamefigaro.gr	655156125	25787	1952	4805	2675
beead	104260390	1001-citations.com	655407060	14660	5036	6543	2488
ARBOmedia_PL	651342010	gry-dla-dzieci.pl	674205544	6069	1189	1939	1336
RMSI	498868272	917xfm.de	729559966	5556	2483	3298	1102
OMS	1615459509	fnweb.de	734989763	118080	30194	41510	13578
SevenOne Media	1272195681	wer-weiss-was.de	739148143	694588	499224	578176	341024
BEI_container_fr	671344375	ING-LEO2-preouverture	741614373	6346	3629	4671	2145
Hi-Media	2000907398	energy.de	779725844	204527	61231	93926	39854
N24.se	1403231093	modegallerian.se	795587459	77802	28476	33992	4967
medienhaus.com	435938190	laendlejob.at	804652668	253505	41304	53181	10429
OMS	1615459509	badische-zeitung.de	806285923	2387168	450626	650239	177197
glammedia	235681100	sparpanda.de	824313818	10	8	9	5
OMS mobile	2119689184	trainer.pz-news.de	835046766	201	25	47	32
LPM_GroupeSO	560138712	LPM_GroupeSO_midilibre	843067718	4861342	983921	1270046	338244
mobile.eu	1434709001	mobile.eu	846537975	9	5	6	0
beead	104260390	laminutedemelanie	856868564	5462	2104	2955	1247
OMS mobile	2119689184	swp.de	888063470	202242	43860	70822	46557
24media	832047503	oneman.gr	908751389	803628	206782	309417	164690
SevenOne Media	1272195681	lokalisten.de	944294991	3271814	173570	217365	21731
ARBOmedia_PL	651342010	blogasek.pl	954616520	4733	3486	3858	939
glammedia	235681100	zelluloid.de	978355354	2	2	2	2
Goldbach Audience	2137767787	netlog.com/de	984132281	992586	85698	95553	6200
MSN	2072193066	msn_partnernetwork	1007786648	932811	130146	303540	202108
OMS	1615459509	all-in.de	1068065539	537803	111193	154192	44659
beead	104260390	basket-infos	1069417204	164568	44805	59186	18495
Hi-Media	2000907398	hiphop.de	1079468340	496279	192505	233318	60057
Krone.at	1129772991	sendung/haustiere	1092204173	37915	11705	16616	10152
HTTPool_SR	974965399	vreme.com	1130141125	151256	48794	64760	30639
Jubii.dk	224986932	dindebat.dk	1140856546	1199185	551965	595203	113561
glammedia	235681100	literaturnetz.com	1164755386	868	492	594	288
Hi-Media/Video	1365112729	filmstarts.de/himediavideo	1201740391	131295	70097	83595	24308
glammedia	235681100	mein-lesetipp.de	1269579354	5166	2160	2782	1414
OMS	1615459509	helau.de	1293069059	7684	3642	4763	2261
SevenOne Media	1272195681	sat1.de	1340051439	4268813	519776	895577	349193
iq_digital_mobile	480104072	m.faz.net	1364201110	3284349	467430	769811	452205
AA_Pneuhage_mobile	1999148508	pneuhage-shop.de/AA	1393400394	2050	72	270	115
HTTPool_BG	1782510139	manager.bg	1436725417	268432	91016	127667	84851
ENED_Star	1167367050	star.gr-tv	1449975864	333334	32417	79701	52646
smartclip_italy	1471916694	tuttosport.it	1476416004	47616	27351	34615	17193
beead	104260390	radar-feu	1552042836	68347	14003	26066	10815
ARBOmedia_RO	940807539	romturism.ro	1579081953	2154	774	1089	580
adselect	567149294	clipSolution	1587076252	1886	904	1155	417
LPM_Amaury	1218387167	LPM_Amaury_leparisien	1631181581	15132413	3006727	4055541	1301657
glammedia	235681100	lesmads.de	1650411770	108634	44237	49656	7196
Smartclip	35854137	contentone/smartclip	1670155143	111868	4665	8236	1642
ARBOmedia_PL	651342010	Lotniska.info	1687068840	34532	1198	2514	1341
smartclip_italy	1471916694	earthtv.it	1698989412	1911	362	639	215
ASMI	1569905102	WELT_MOBIL	1712169372	3834690	917154	1435105	870853
Omnimedia	1629972935	immoscout24.ch/fr	1779008565	557929	145180	175601	25501
UMM	1576777680	tagesspiegel.de	1814715390	2657839	1018109	1247955	465145
pixelpark performance	977889954	bei-easycredit.de	1835898448	107556	25957	42191	15109
glammedia	235681100	maclife.de	1860489082	13	5	7	2
OMS mobile	2119689184	wn.de	1921259054	1	1	1	0
Goldbach Audience	2137767787	friendscout24.ch/fr	1929565881	37649	9378	9947	277
ARBOmedia_PL	651342010	franchising.pl	1937460936	140152	19035	29511	15798
Informedia_Hu	2088469162	haziallat.hu	1952844440	129001	44567	62311	20127
Smartclip	35854137	hamburg1/smartclip	1979410471	8224	4424	5695	3603
glammedia	235681100	mmorpg-dating.de	1982990650	901	587	700	487
ARBOmedia_PL	651342010	pomper.pl	1990657608	331224	37984	69210	45035
RMSI	498868272	nordamerikajournal.com/oms	2005881694	52289	15997	18817	839
ARBOmedia_RO	940807539	foto-magazin.ro	2023992065	3112	913	1455	955
HTTPool_RO	651835008	besttourism.ro	2032481678	21860	25	4395	6
ARBOmedia_PL	651342010	recplay.pl	2036629992	636	428	487	181
stroeer_digital_media	571289945	xn--heizl-mua.de	2041509671	967	111	276	142
SevenOne Media	1272195681	kabeleins.de	2045556047	746798	112843	202233	91020
Goldbach Audience	2137767787	teletext.ch/fr	2110032505	1100307	208813	238432	15792
ARBOmedia_PL	651342010	findict.pl	2115188392	33691	13286	17908	12533
HTTPool_BG	1782510139	f1racing.bg	2123013993	640	236	349	222
Politiken.dk	784554209	tjek.dk	22033307	470312	270469	331314	123989
StickyAds	1516979432	Stickyads network	47893538	7850657	4747306	5899561	2862548
Omnimedia	1629972935	motoscout24.ch/de	48810689	607736	126791	148649	15080
OMS	1615459509	fehmarn24.de	83743215	17131	3124	5525	1702
RMSI	498868272	ekofresh.de	92301258	3479	1520	2024	964
ENED_Phaistos Networks_mobile	1920031208	pathfinder.gr	95115650	248981	14445	34516	22197
glammedia	235681100	handy-player.de	106551270	131	80	96	46
OMS	1615459509	pipeline.de	122846127	1799	783	1051	443
ARBOmedia_PL	651342010	torebunia.pl	213939380	212781	28353	53265	37885
glammedia	235681100	cookelani.de	222533958	6755	1958	2621	967
OMS	1615459509	segeberger-zeitung.de	240842735	19951	3952	6219	1970
BEI_LPM	852347942	FullSix-Euromaster-pneu	266610336	60449	12761	21734	9123
DK-BEI_CONTAINER	896712678	BEI-solia_low.no	351807168	35	29	32	13
HTTPool_BG	1782510139	fashionblog.bg	358203445	197	80	107	74
HTTPool_UA	1388958105	vgorode.ua	380819123	3868032	1033254	1516290	471955
SevenOne Media	1272195681	viviano.de	452139451	212	158	180	105
iqdigital	223088769	tagesspiegel-iqdigital.de	460230651	3804962	1243482	1516207	478396
glammedia	235681100	green-24.de	465260966	127763	61125	80179	39008
ENED_24Media	752387581	olapaok.gr/ENED	470506135	1010745	35251	85979	39937
glammedia	235681100	mankannsessen.de	570939750	4569	2247	2637	871
HTTPool_BG	1782510139	goodfood.bg	576338805	228760	28968	50509	25781
Swisscom	805450299	bluewin.ch/de	620175317	44532820	4947824	6433095	631828
ARBOmedia_PL	651342010	spolszczenia.pl	635657876	17620	2919	8179	5380
stroeer_digital_media	571289945	kalaydo.de	661378739	7809335	1096088	1559237	416010
DK-BEI_CONTAINER	896712678	bei-opel.dk	684872192	25247	12418	16491	6788
ARBOmedia_PL	651342010	Feen.pl	695072596	60165	3341	4757	1378
ARBOmedia_RO	940807539	renasterea.ro	718736173	97203	27658	39647	18242
freeXmedia	1516487384	basketball-bund.de	727500978	55429	17419	24457	8689
freeXmedia	1516487384	wavetv.de	731074482	214351	9331	17826	3490
Krone.at	1129772991	sendung/familie	781811833	10269	6126	7402	4834
Smartclip	35854137	mosaic5/smartclip	823277523	1008	816	883	22
HTTPool_BG	1782510139	zdrave.bg	840866805	157515	30809	50799	28867
RMSI	498868272	kreuzfahrtrevue.com	840977002	147904	28883	41741	944
SevenOne Media MAGIC (3rd party Video)	842055044	sky.de_SevenoneVIDEO	866817566	80202	34714	46259	28848
HTTPool_BA	1063940109	city.ba	929625607	22036	6748	9783	4088
OMS mobile	2119689184	ka-news.de	950734074	11	1	4	1
Horyzon	2115894781	atlantico.fr	1019774295	163	138	143	4
HTTPool_RO	651835008	topgear.ro	1028523098	162567	22678	40981	18126
adscale	1660240041	adscale_portfolio	1029839715	67350547	45219490	51219896	11820609
glammedia	235681100	kino7.de	1061748678	37294	2407	3882	1136
glammedia	235681100	stilsucht.de	1092187270	6981	4252	4768	1129
freeXmedia	1516487384	computerbase.de	1108202290	3262969	974637	1257962	438547
24media	832047503	dailymotion.com/gr	1141163625	1114934	189853	309665	162102
OMS	1615459509	rundschau-online.de	1155323791	338352	105005	142493	57018
ENED_Pegasus Interactive	2041758561	sentragoal.gr	1160693723	2435152	249084	360285	106970
Omnimedia	1629972935	cash.ch/om	1188485153	1427150	294756	391267	55725
stroeer_digital_media	571289945	billiger-telefonieren.de	1234480083	460158	118437	187422	63712
ENED_24Media_mobile	659279516	prasinanea.gr/ENED	1267896566	157835	10023	25003	16607
ARBOmedia_PL	651342010	realmadrid.pl	1318537012	1678296	111169	213397	84196
Goldbach Audience	2137767787	finews.ch	1344908453	321126	53341	78573	14663
Goldbach Audience	2137767787	meteo.ch/fr	1350537893	1937	539	937	366
mediasports	963038854	mytischtennis.de	1412418976	967628	159434	200483	29316
Clipkit	1934213317	heavyrock.tv/clipkit	1460153695	667185	214172	310097	151988
mediasports	963038854	sportal.de/msd	1467795456	3016449	837225	1015534	174974
Smartclip	35854137	rightster/smartclip	1558846867	70531	16845	24163	10618
ENED_24Media_mobile	659279516	scores24.gr/ENED	1590064694	3022	274	614	405
LPM_LeFigaro	627225677	LPM_LeFigaro_leconjugueur	1599348231	1094858	328694	477479	196674
N24.se	1403231093	modette.se	1609306767	518110	320730	349551	34242
glammedia	235681100	360-faces.de	1611771974	501	355	413	219
Goldbach Audience	2137767787	ticinonews.ch	1710651141	1836795	277739	340146	31316
glammedia	235681100	riu-check.de	1712255430	6307	1436	1830	700
smartclip_italy	1471916694	serviziopubblico.it.pf	1830696400	135973	65336	87340	44679
Hi-Media	2000907398	spieletipps.de	1863057280	4722739	1000497	1430397	484995
ARBOmedia_PL	651342010	Trunki.pl	1874197300	895	438	543	202
ARBOmedia_PL	651342010	noweinwestycje.pl	1885816244	12450	2059	3318	1415
OMS	1615459509	eishockeynews.de	1886374255	609497	119217	158664	31432
ARBOmedia_RO	940807539	itbox.ro	1894216461	622811	47175	114626	47860
LPM_LaProvence	1579570310	LPM_LaProvence_laprovenceimmobilier	1911775360	15340	3150	4366	1441
Smartclip	35854137	rockyou/smartclip	1957676563	41222	10268	15656	7663
Krone.at	1129772991	sendung/tvprogramm	1968552217	119151	13325	23225	7760
stroeer_digital_media	571289945	allewetter.de	1999330131	15599	4036	6334	2287
adselect	567149294	immopionier.de	2002312008	127563	12000	20825	7940
SevenOne Media	1272195681	myvideo.de	2098026395	18128138	2679000	3971176	1417080
viacom	1238261750	viva.tv	32548847	1032725	157712	274192	115489
freeXmedia	1516487384	kidszone.de	36969841	27454	11493	14762	5954
OMS	1615459509	dzonline.de	73049390	62153	13349	18652	5194
HTTPool_BG	1782510139	mandja.com	93933300	6149	1949	2735	1720
BEI_container_Post	1253937408	Allcop-Farbbild-Service-Familybild.de	103511033	1175	222	410	184
ARBOmedia_PL	651342010	V10.pl	106570675	925042	136777	190339	91622
freeXmedia	1516487384	pcgames.de	119257937	2477969	449444	817830	262427
ARBOmedia_PL	651342010	kobiecegadzety.pl	136391315	299996	37417	64538	38241
HTTPool_BG	1782510139	cinefish.bg	167436468	496860	22335	103044	54425
LPM_GMC	1997387604	LPM_GMC_revuevindeFR	171057901	131266	40731	57839	20506
HTTPool_BG	1782510139	edna.bg	190730452	1683640	123146	280722	186528
Goldbach Audience	2137767787	holidaycheck.ch	206902532	783346	135137	172664	34428
HTTPool_BA	1063940109	dnevnik.ba	256393190	59175	10180	17660	7907
Hi-Media	2000907398	bizimalem.de	287837151	371575	29432	36757	2031
glammedia	235681100	app-walkthrough.de	324766757	60190	34943	42982	21583
Media Group One	973144413	just2guide.com	342546806	10090	10090	10090	0
OMS	1615459509	saarbruecker-zeitung.de	343134190	312494	96366	135923	54544
OMS	1615459509	chiemgau24.de	358956174	248587	38649	59895	13882
BauerMediaKG	626259911	selbst.de	371459616	1132423	308932	427646	148608
Horyzon	2115894781	pcinpact.com	385622262	857506	222082	290505	105954
glammedia	235681100	modelsblog.info	394371205	368	260	292	97
glammedia	235681100	bellemania.de	395352805	357	158	199	87
AbcStartsiden_NO	1974373083	hvordan.no	420172852	26255	16844	19136	4511
BauerMediaKG	626259911	feierabend.de	452723328	1689201	140108	164716	12641
ENED_Attica	398373777	shape.gr	455157546	355625	27853	57755	37579
iqdigital	223088769	ariva.de	458391994	8931983	1239504	1428332	97276
freeXmedia	1516487384	funsporting.de	502109617	88	31	45	40
OMS	1615459509	rnz.de	558288942	440464	90517	127703	34229
Smartclip	35854137	dctp.tv	588442226	176621	43187	51051	10347
glammedia	235681100	lagerverkaufsmode.de	590043429	117669	60507	77241	43349
Purpur Media Adition	497594209	docfinder.at/test	595396506	213011	65424	87802	39000
webads.it	1609693476	tennisitaliano.it	631531453	25121	6697	8753	2342
iqdigital	223088769	Reuters.com	656909722	549870	79870	158822	65852
ARBOmedia_PL	651342010	independent.pl	677166931	7604	3251	4305	2324
OMS	1615459509	fupa.net	706355278	2557620	579718	732029	146927
BEI_container_fr	671344375	lessablesdolonne-tourisme.com	761205296	31324	6929	10586	3989
OMS	1615459509	az-online.de	819416558	472657	90609	138091	45621
ARBOmedia_PL	651342010	edu.com.pl	825032531	1461	389	887	185
stroeer_digital_media	571289945	koeln.de	844465906	33	2	10	7
OMS	1615459509	swp.de	888063470	1183574	260591	376656	129627
BauerMediaKG	626259911	celebrity.de	935547680	46	46	46	18
HTTPool_CR	70372471	njuskalo.hr	959575184	86	5	17	10
LPM_GMC	1997387604	LPM_GMC_cuisinevinsdeFR	972468109	235717	67317	103189	40746
medienhaus.com	435938190	laendleanzeiger.at	1023145511	742688	111456	138361	20687
MSN	2072193066	de.msn.com	1029159171	52440596	4730548	9092006	3246008
mediasports	963038854	spox.com	1088540799	6040221	1571042	1957742	362628
AbcStartsiden_NO	1974373083	startsiden.no	1099568532	65709612	8708003	9891837	620428
Goldbach Audience	2137767787	travel.ch/de	1111926020	136394	41615	58819	15200
LPM_FranceTV	1003426551	LPM_FranceTV_francetvsport	1142146928	6663996	1322391	1945146	521668
ENED_Attica_mobile	2111071951	missbloom.gr	1162945928	194377	15848	35194	20643
LPM_Lagardere	2039924353	LPM_Lagardere_femina	1210606810	634242	172080	228258	71788
glammedia	235681100	arsano.de	1242309989	966	527	613	315
Hi-Media	2000907398	sneakerfreaker.de	1245420223	89109	45173	53300	12994
SevenOne Media MAGIC (3rd party Video)	842055044	technik-videovalis.tv	1249935005	131065	77119	93165	66148
ENED_24Media	752387581	prasinanea.gr/ENED	1267896566	982744	44056	101832	54051
HTTPool_UA	1388958105	eizvestia.com	1282788082	3440656	580975	1081029	479911
Purpur Media	832539073	Mamilade.at	1310354842	67274	24166	29022	9211
kijiji.annunci.ebay.it	308960335	annunci.ebay.it	1344634792	15213775	1691741	2497812	583261
smartclip_italy	1471916694	meteo.it	1348750767	571329	372454	449174	227619
OMS	1615459509	hannover.de	1367171758	219411	62202	89370	32178
ARBOmedia_RO	940807539	hoinari.ro	1391281772	7673	3661	4917	2554
ARBOmedia_PL	651342010	opisy.com	1421478515	7651	2080	3350	2072
OMS mobile	2119689184	lampertheimer-zeitung.de	1425665369	4553	1690	2273	939
glammedia	235681100	traum-wissen.de	1448258949	41191	13819	23525	3397
stroeer_digital_media	571289945	ofdb.de	1450327026	346336	71480	97737	26849
beead	104260390	hypnoweb	1562824287	1271075	334040	425364	67697
LPM_GroupeSO	560138712	LPM_GroupeSO_centrepresseaveyron	1582759633	97038	21426	28715	8212
ENED_24Media	752387581	scores24.gr/ENED	1590064694	6112	989	1662	883
ARBOmedia_PL	651342010	W211.pl	1640297523	35665	4703	7046	3567
webads.it	1609693476	ipsoa.it	1649603037	1481198	397402	608843	249378
LPM_Lagardere	2039924353	LPM_Lagardere_be	1653422554	849830	277621	323071	61568
Omnimedia	1629972935	anibis.ch/fr	1656248384	10992797	2437831	2641915	136402
ARBOmedia_RO	940807539	blow.ro	1724309164	422	168	237	138
glammedia	235681100	mondkalender-online.at	1840820453	24134	6286	9245	3506
webads.it	1609693476	choozen.it	1842843293	13361	3322	6709	2288
OMS	1615459509	cn-online.de	1849138862	68929	15729	23445	8916
ARBOmedia_PL	651342010	Jun.pl	1858983891	75677	10421	14862	5927
ARBOmedia_PL	651342010	rodzice.pl	1873309363	209380	99713	126020	96550
ARBOmedia_PL	651342010	losblancos.pl	1874504371	18234	2124	4672	2326
Hi-Media	2000907398	myblog.de	1903100703	301974	92138	121127	39098
webads.it	1609693476	glammedia	1919779645	136857	50755	61419	14094
OMS	1615459509	wn.de	1921259054	1540342	402757	510723	127322
Unister	2020431744	boersennews.de	1938841273	169511	60001	79746	35535
glammedia	235681100	esportliga.at	2013863813	1039	228	314	159
ASMI mobile	246409744	Autobild_MOBIL	2021565833	126341	47916	73299	43601
Smartclip	35854137	uimtop.de/smartclip	2023131314	18583	13478	15578	9230
ARBOmedia_PL	651342010	48poland.com	2036273395	7290	3163	4226	2853
yahoo	796370964	engadget.com	2040298765	350840	162982	198391	63707
ARBOmedia_PL	651342010	naweekend.pl	2052802739	6879	818	1621	942
OMS mobile	2119689184	idowa.de	2060291353	40678	8110	13658	8382
glammedia	235681100	schnullerfamilie.de	2074224933	171659	105468	120801	60288
OMS	1615459509	paz-online.de	2102918894	68901	19728	27989	10883
DK-BEI_CONTAINER	896712678	BEI-albatros.dk	2111131743	12427	3040	4635	1319
BEI_LPM	852347942	FullSix-swatch	2125909887	439	314	366	199
stroeer_digital_media	571289945	sevenload.com	2130616850	10	10	10	0
BauerMediaKG	626259911	bravo.de	6510582	2806545	527623	657126	142795
derstandard.at	1072017547	diestandard.at	17172826	84157	39207	48609	21494
stroeer_digital_media	571289945	giessener-allgemeine.de	33296072	277838	49371	70071	16815
glammedia	235681100	frauen-magazin.de	37012795	115	74	83	44
Smartclip	35854137	macwelt/smartclip	65509896	10758	5342	6766	1226
beead	104260390	BlindNetwork_Measurement	72856597	69378739	22058812	29134792	9194826
RMSI	498868272	mixnation.de	108613311	342	62	123	40
TripleDoubleU	1704466471	party.de	120708086	5119	1592	2225	814
glammedia	235681100	kochlii.de	136430299	9140	503	1249	580
freeXmedia	1516487384	active-life.com	167353671	6478	1959	2726	867
ARBOmedia_PL	651342010	Veronique.com.pl	245044041	1543	1057	1191	627
Goldbach Media	177654511	moneyhouse.ch/de	246909374	635386	249885	339440	139500
ASMI	1569905102	Computerbild_MOBIL	252115837	708303	189404	315363	198595
OMS	1615459509	ovb-online.de	253959684	60416	10843	18731	7264
LPM_Mondadori	1043954762	LPM_Mondadori_Telepoche	268476505	41747	11926	18509	6086
Goldbach Media	177654511	foodnews.ch	299737950	4	0	1	1
SevenOne Media mobile	126188777	autoplenum.de	300690168	393739	62913	120035	69620
freeXmedia	1516487384	pcgameshardware.de	323749351	2270761	440685	717799	229317
BEI_container_Post	1253937408	roseversand-zubehoer.de	329053167	160834	43829	58573	15951
webads.it	1609693476	network	356765363	23	3	4	1
HTTPool_BA	1063940109	bljesak.info	382932764	866153	61840	115775	43710
smartclip_italy	1471916694	popcorntv.it	391502981	121980	44371	61213	29911
smartclip_italy	1471916694	muzu.it	430166373	34411	11310	16937	8446
MSN	2072193066	news.de.msn.com	431793529	4253847	561552	938145	439867
SevenOne Media MAGIC (3rd party Video)	842055044	icq.com	442986867	1	1	1	1
HTTPool_SR	974965399	naslovi.net	519211878	2350704	255496	442625	187592
viacom	1238261750	mtv.de	599880773	938371	155992	249331	88989
glammedia	235681100	spielverlagerung.de	605179963	132645	40398	52189	12926
beead	104260390	hotmixradio	623409557	154	125	138	52
Goldbach Audience	2137767787	swisstalk.ch	658624538	916145	90100	97480	2498
ARBOmedia_PL	651342010	media2.pl	661918825	81058	26607	38276	21694
ASMI	1569905102	travelbook.de	703014045	427974	220765	285785	144955
Krone.at	1129772991	sendung/digital	769139758	141798	46476	69596	37805
ARBOmedia_PL	651342010	DOGoMania.pl	818647625	402289	39530	54247	28921
glammedia	235681100	ht4u.net	841572155	129377	17871	34949	10452
stroeer_digital_media	571289945	zapitano.com	855095976	17978	11906	13351	4713
freeXmedia	1516487384	babydow.de	879979367	100463	4347	5457	884
SevenOne Media mobile	126188777	testedich.de	899837752	1622451	46428	122066	65973
SevenOne Media	1272195681	klatsch-tratsch.de	905334768	116465	40952	55211	26898
SevenOne Media	1272195681	de.wikia.com	906739120	2141664	316011	474787	216012
Clipkit	1934213317	crocoo.com/clipkit	908245012	669351	215393	311715	152021
stroeer_digital_media	571289945	festivalfieber.de	922116744	12672	5833	7653	3425
Goldbach Audience	2137767787	meteonews.ch/fr	935428506	68255	20789	27241	6268
IP-Deutschland	2059506885	netzathleten.de	963375572	39270430	9731008	12830669	4198637
HTTPool_SR	974965399	zena.blic.rs	981030374	3	3	3	0
LPM_NiceMatin	73977969	LPM_NiceMatin_immonicematin	1010800704	129012	31212	37576	6573
freeXmedia	1516487384	mobilcom-debitel.de	1091407431	215944	102067	139191	67966
BEI_container_CEE	53552772	BEI_legia.net	1112915635	901	178	341	215
