net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
Krone.at	1129772991	sendung/familie	781811833	12589	7770	9391	6413
Smartclip	35854137	mosaic5/smartclip	823277523	295	139	169	29
HTTPool_BG	1782510139	zdrave.bg	840866805	166923	32126	53307	30050
RMSI	498868272	kreuzfahrtrevue.com	840977002	149670	13974	26829	917
SevenOne Media MAGIC (3rd party Video)	842055044	sky.de_SevenoneVIDEO	866817566	47344	20812	27584	16235
HTTPool_BA	1063940109	city.ba	929625607	23018	6379	9606	4084
OMS mobile	2119689184	ka-news.de	950734074	4	1	2	2
Horyzon	2115894781	atlantico.fr	1019774295	203	197	198	1
HTTPool_RO	651835008	topgear.ro	1028523098	166006	26022	43704	20278
adscale	1660240041	adscale_portfolio	1029839715	76377545	50038143	57010504	13079542
glammedia	235681100	kino7.de	1061748678	36856	1797	3430	1198
glammedia	235681100	stilsucht.de	1092187270	8777	5186	5876	1565
freeXmedia	1516487384	computerbase.de	1108202290	3395787	1004140	1296559	458229
24media	832047503	dailymotion.com/gr	1141163625	1222444	219854	359083	191266
OMS	1615459509	rundschau-online.de	1155323791	375660	113540	155575	59954
ENED_Pegasus Interactive	2041758561	sentragoal.gr	1160693723	2101475	249456	367665	115430
Omnimedia	1629972935	cash.ch/om	1188485153	1619450	327856	432156	58899
stroeer_digital_media	571289945	billiger-telefonieren.de	1234480083	474673	123285	195534	66955
ENED_24Media_mobile	659279516	prasinanea.gr/ENED	1267896566	134711	8070	20738	14175
ARBOmedia_PL	651342010	realmadrid.pl	1318537012	2049035	119461	231859	91616
Goldbach Audience	2137767787	finews.ch	1344908453	415343	63801	92068	16303
Goldbach Audience	2137767787	meteo.ch/fr	1350537893	2796	672	1229	487
mediasports	963038854	mytischtennis.de	1412418976	887828	137680	176102	27692
Clipkit	1934213317	heavyrock.tv/clipkit	1460153695	700236	222807	314071	154969
mediasports	963038854	sportal.de/msd	1467795456	3061980	840576	1028880	195075
Smartclip	35854137	rightster/smartclip	1558846867	63847	18632	25497	11849
ENED_24Media_mobile	659279516	scores24.gr/ENED	1590064694	2336	242	518	344
LPM_LeFigaro	627225677	LPM_LeFigaro_leconjugueur	1599348231	1206161	353874	514331	207763
N24.se	1403231093	modette.se	1609306767	526771	331401	360008	34002
glammedia	235681100	360-faces.de	1611771974	718	480	575	329
stroeer_digital_media	571289945	gehalt.de	1614322643	26	1	3	3
Goldbach Audience	2137767787	ticinonews.ch	1710651141	1601454	250646	312229	33107
glammedia	235681100	riu-check.de	1712255430	7212	1648	2146	899
smartclip_italy	1471916694	serviziopubblico.it.pf	1830696400	503023	173548	253221	121071
Hi-Media	2000907398	spieletipps.de	1863057280	5793596	1259508	1811094	614549
ARBOmedia_PL	651342010	Trunki.pl	1874197300	909	389	529	228
ARBOmedia_PL	651342010	noweinwestycje.pl	1885816244	12075	1702	3038	1487
OMS	1615459509	eishockeynews.de	1886374255	739318	135158	181850	33460
ARBOmedia_RO	940807539	itbox.ro	1894216461	527777	50664	116059	51599
LPM_LaProvence	1579570310	LPM_LaProvence_laprovenceimmobilier	1911775360	16583	3607	5163	1888
Smartclip	35854137	rockyou/smartclip	1957676563	44989	5249	11931	5837
Krone.at	1129772991	sendung/tvprogramm	1968552217	122119	11542	21364	7691
stroeer_digital_media	571289945	allewetter.de	1999330131	19509	4793	7493	2689
adselect	567149294	immopionier.de	2002312008	124876	12204	22207	8929
SevenOne Media	1272195681	myvideo.de	2098026395	17703494	2140294	3340682	1112481
OMS	1615459509	solinger-tageblatt.de	11766833	119704	27918	39534	11437
glammedia	235681100	kupferzopf.com	11829960	30207	10159	12810	4138
smartclip_italy	1471916694	giallozafferano.it.pf	31014482	476852	370773	417740	250489
ENED_Capital	2008089533	english.capital.gr	38121433	6298	2650	3249	895
HTTPool_BG	1782510139	vremeto.bg	70932247	193760	30097	59232	36528
glammedia	235681100	style-magazin.de	80520104	98	82	87	40
ASMI	1569905102	BILD_MOBIL	93951850	62978601	1150077	2749916	1640563
BEI_container_Post	1253937408	JohnFrieda.de	95231260	24315	10606	13437	7123
TripleDoubleU	1704466471	business-netz.com	95686851	32287	17205	20944	10711
ARBOmedia_PL	651342010	acmilan.com.pl	217987350	113965	5331	13548	7620
OMS mobile	2119689184	berliner-zeitung.de	267721596	289296	75580	108649	64411
glammedia	235681100	movie-magazin.de	271716904	73914	28221	39150	22359
glammedia	235681100	extreme-gaming.de	287597480	35042	11831	16142	8728
Ringier	2078540332	glueckspost.ch	289572040	62374	22104	28825	11436
ARBOmedia_PL	651342010	chords.pl	368939094	142627	20635	41138	29288
ARBOmedia_PL	651342010	cv.pl	403685462	1403	530	760	402
SevenOne Media MAGIC (3rd party Video)	842055044	viewster.com	483360224	2697155	212295	553422	228539
HTTPool_SR	974965399	ana.rs	519235699	1196994	249291	362751	159660
OMS	1615459509	bergedorfer-zeitung.de	526261841	69008	17487	26004	6470
glammedia	235681100	stylesize.de	554345448	1155	666	759	217
LPM_FigaroClassifieds	1263004301	LPM_FigaroClassifieds_cadresonline	585520169	33155	9355	13329	5091
Goldbach Audience	2137767787	supergames.ch	606041991	63578	10894	16886	4563
ARBOmedia_PL	651342010	Poznan4U.pl	644354806	1455	267	710	78
ARBOmedia_PL	651342010	nurka.pl	714011158	336375	16652	26401	11375
Horyzon	2115894781	paruvendu.fr	732707865	5604341	957732	1444135	452678
SevenOne Media mobile	126188777	sport1.de	735678085	2573570	163328	380937	247830
webads.it	1609693476	console-tribe.com	782800736	2	2	2	0
ASMI	1569905102	bz-berlin.de	817360394	11282	2973	4324	2109
IP-Deutschland	2059506885	rtlnitro.de	837200577	34136	10764	16803	7524
Smartclip	35854137	mediabrix/smartclip	838822197	342722	11835	43189	26858
RMSI	498868272	radiooberhausen.de	872196780	21674	5129	7708	2570
Clipkit	1934213317	glam.de/clipkit	1001397345	1000433	294421	374352	137217
Smartclip	35854137	sporxtv.com/smartclip	1005132085	18972	5322	8935	5375
freeXmedia	1516487384	freenet.de/email	1041093524	113	70	84	52
LPM_AuFeminin	1076826962	LPM_AuFeminin_aufeminin	1064130446	2408	1166	1501	963
freeXmedia	1516487384	1000ps.de	1069004052	135697	45296	60834	25085
ARBOmedia_PL	651342010	szafunia.pl	1093958870	183504	26196	42942	28024
HTTPool_SI	1826838282	obala.net	1097264422	19038	2822	5129	2070
ARBOmedia_PL	651342010	PSZ.pl	1100195190	16747	6888	8991	5453
glammedia	235681100	teureyacht.de	1132832648	593	332	386	96
glammedia	235681100	modeblock.com	1142641352	279	160	181	70
SevenOne Media MAGIC (3rd party Video)	842055044	futuretv-online.com	1161737568	5242935	423947	754281	347209
RMSI	498868272	asienzeitung.com	1189114348	427013	26909	48364	1291
SevenOne Media mobile	126188777	n24.de	1238070437	682908	164939	262645	173313
glammedia	235681100	vornamen.ch	1251627816	30847	10838	14146	5723
Styria	1995838100	enjoyliving.at	1265610032	14374	9376	10697	5492
OMS	1615459509	marler-zeitung.de	1267622673	75772	12851	18861	4711
Goldbach Audience	2137767787	moneyhouse.ch/it	1269562439	249235	31178	57966	19001
Jubii.dk	224986932	dmi.dk	1289003088	11702462	2670887	3637201	728792
glammedia	235681100	dvdschnaeppchen.de	1320593992	8522	2814	3692	1115
ARBOmedia_RO	940807539	smartfinancial.ro	1324013231	10946	2736	3470	1083
SevenOne Media	1272195681	gesundheit.de	1354166525	366183	132095	179219	104176
smartclip_italy	1471916694	ustream.tv.it	1358616594	31031	4666	7893	4008
freeXmedia	1516487384	sportauto.de	1367662260	391727	122379	152943	39828
ARBOmedia_PL	651342010	Interpretacje-podatkowe.org	1374780022	46291	14637	21356	15397
ENED_Teletypos	1042442641	megatv.com	1378494349	2376428	163921	417815	261911
HTTPool_BG	1782510139	teatri.bg	1382664119	7821	1406	2336	1388
Jubii.dk	224986932	dk-kogebogen.dk	1409691312	2703	766	1404	821
glammedia	235681100	menclusive.de	1441402920	86	68	74	38
OMS	1615459509	landes-zeitung.de	1450083697	16150	5819	7503	2409
glammedia	235681100	filmjunkies.de	1470366472	175182	50164	64693	24866
glammedia	235681100	reparaturfuxx.de	1492827464	872	103	185	75
Goldbach Audience	2137767787	pharmawiki.ch	1498442151	315610	151806	192384	84768
HTTPool_SR	974965399	zenskisvet.com	1502508083	32767	8048	11839	6080
LPM_Amaury	1218387167	LPM_Amaury_andrenaline	1568478395	219321	92426	110350	44617
glammedia	235681100	crockpot-rezepte.de	1584045416	5670	2181	2644	752
HTTPool_BG	1782510139	signal.bg	1594453943	211797	23287	38081	19566
freeXmedia	1516487384	freenet.de/leben	1644862932	804935	102273	162895	57109
N24.se	1403231093	hockeyettan.com	1696281713	39437	13709	16825	2475
ARBOmedia_PL	651342010	zapytanko.pl	1710393110	8190	6919	7466	5156
ARBOmedia_PL	651342010	Idealnefryzury.pl	1755536022	3888	1247	1732	1122
Clipkit	1934213317	mairdumont/clipkit	1761961697	91623	38401	47930	20416
ARBOmedia_PL	651342010	agnieszka.com.pl	1763483350	7034	2367	3402	1912
beead	104260390	jeux-enligne-gratuits	1763908034	5388	921	1473	476
RMSI	498868272	ffh.de	1800387340	901499	196906	306605	121897
Jubii.dk	224986932	indkast.dk	1820754640	15	3	8	5
ARBOmedia_RO	940807539	artspirit.ro	1846373071	853	285	333	69
beead	104260390	capojeux	1905260482	22443	9046	12048	3401
ARBOmedia_PL	651342010	mosaic5.com	1944424342	10	7	8	6
glammedia	235681100	fanfarella.at	1997132520	2570	1234	1561	574
stroeer_digital_media	571289945	anonza.de	2002541653	755363	124683	150038	17403
LPM_LeFigaro	627225677	LPM_LeFigaro_golf	2023470473	74710	27803	33135	5977
Informedia_Hu	2088469162	haon.hu	2029771814	31607	12047	17354	7414
BEI_container_Post	1253937408	dhl-expresstracking.com	2032931548	829706	228416	351783	82925
HTTPool_UA	1388958105	tv.ua	2075669429	4	2	3	1
iqdigital	223088769	Golem.de	2088753725	3112017	862877	1095174	245416
Goldbach Audience	2137767787	ronorp.net	38114841	358084	152578	171592	22404
24media	832047503	redplanet.gr	47360797	2243165	160549	261859	79567
Advideum	200472159	Advideum-network	51453005	7514095	2551216	3842373	1974220
IP-Deutschland	2059506885	zaga.de	93709555	261790	27783	54288	20816
stroeer_digital_media	571289945	babyclub.de	98981575	337816	108232	133552	41879
stroeer_digital_media	571289945	router-forum.de	112385671	35227	18357	23035	10102
freeXmedia	1516487384	usp-forum.de	140489318	112323	58836	73770	33560
glammedia	235681100	appdamit.de	152132826	15821	8606	10863	4268
HTTPool_RO	651835008	femina.rol.ro	206708718	230199	36470	69307	26871
glammedia	235681100	journelles.com	220422330	1140	506	632	144
ARBOmedia_PL	651342010	Opracodawcach.pl	246531304	1941	569	798	463
OMS	1615459509	zeitungen.boyens-medien.de	253267267	33803	8213	12112	4755
ARBOmedia_PL	651342010	wybrzeze.com.pl	266141256	1713	776	1179	402
UMM: eCommerce Network	1366369977	berlin-ticket	288980903	1440	595	794	320
OMS	1615459509	hellwegeranzeiger.de	341952483	114871	13263	24324	5972
LPM_LaNouvelleRepublique	2077908695	LPM_LaNouvelleRepublique_centrepresse	349170469	102786	31322	41487	17686
glammedia	235681100	gossip247.de	375722650	96	72	79	40
Hi-Media	2000907398	game-change.de	410100980	1	1	1	1
stroeer_digital_media	571289945	myspass.de	432716711	479898	142851	199678	66272
Styria	1995838100	typischich.at	432984482	257386	50395	60456	13508
RMSI	498868272	radioerzgebirge.de	490391902	2725	690	1026	471
glammedia	235681100	waeiskiani.com	495014490	5730	2824	3181	323
RMSI	498868272	radiokw.de	558549886	38538	8013	12695	4397
BauerMediaKG	626259911	wohnidee.wunderweib.de	568721045	186878	64888	86439	31723
OMS	1615459509	leipzig-live.com	579318947	9425	1210	1801	572
ENED_Naftemporiki	1400476319	pestaola.gr	590440205	90971	17806	27417	14382
LPM_GMC	1997387604	LPM_GMC_cosmopolitan	604136450	1514154	386688	586045	219493
ARBOmedia_RO	940807539	divahair.ro	652379873	15	2	5	3
ENED_Attica_mobile	2111071951	madamefigaro.gr	655156125	32864	2508	5862	2748
beead	104260390	1001-citations.com	655407060	14661	4456	5920	1943
ARBOmedia_PL	651342010	gry-dla-dzieci.pl	674205544	2996	699	1141	827
RMSI	498868272	917xfm.de	729559966	5943	2561	3466	1179
OMS	1615459509	fnweb.de	734989763	119747	30453	42463	13847
SevenOne Media	1272195681	wer-weiss-was.de	739148143	762347	548831	634496	375011
BEI_container_fr	671344375	ING-LEO2-preouverture	741614373	6645	3877	4934	2285
Hi-Media	2000907398	energy.de	779725844	232069	70123	106932	46125
N24.se	1403231093	modegallerian.se	795587459	83391	32847	38808	5120
medienhaus.com	435938190	laendlejob.at	804652668	275935	46505	59383	11512
OMS	1615459509	badische-zeitung.de	806285923	2504950	453251	670477	189566
glammedia	235681100	sparpanda.de	824313818	4	4	4	2
OMS mobile	2119689184	trainer.pz-news.de	835046766	210	24	54	35
LPM_GroupeSO	560138712	LPM_GroupeSO_midilibre	843067718	5094678	1060498	1359619	366436
mobile.eu	1434709001	mobile.eu	846537975	5	1	3	0
beead	104260390	laminutedemelanie	856868564	6802	2543	3651	1468
OMS mobile	2119689184	swp.de	888063470	261772	55030	92200	57807
24media	832047503	oneman.gr	908751389	776854	202669	295216	154463
SevenOne Media	1272195681	lokalisten.de	944294991	3461094	179289	225593	23146
ARBOmedia_PL	651342010	blogasek.pl	954616520	8276	4128	5441	1069
glammedia	235681100	zelluloid.de	978355354	8	5	6	5
Goldbach Audience	2137767787	netlog.com/de	984132281	1001072	82911	94228	6995
MSN	2072193066	msn_partnernetwork	1007786648	68714	48899	57323	41045
OMS	1615459509	all-in.de	1068065539	617248	143345	193810	62637
beead	104260390	basket-infos	1069417204	226087	87956	104976	22187
Hi-Media	2000907398	hiphop.de	1079468340	483781	186449	226985	58198
Krone.at	1129772991	sendung/haustiere	1092204173	35178	10795	15341	9439
o2.pl	867775535	Snobka.pl	1106898749	97	2	7	7
HTTPool_SR	974965399	vreme.com	1130141125	171762	61318	79380	38622
Jubii.dk	224986932	dindebat.dk	1140856546	1204244	532631	571424	104383
glammedia	235681100	literaturnetz.com	1164755386	967	502	602	269
Hi-Media/Video	1365112729	filmstarts.de/himediavideo	1201740391	62605	23610	30227	10408
glammedia	235681100	mein-lesetipp.de	1269579354	5763	2367	3090	1594
OMS	1615459509	helau.de	1293069059	3764	1671	2205	1120
SevenOne Media	1272195681	sat1.de	1340051439	4431390	559348	986325	407451
iq_digital_mobile	480104072	m.faz.net	1364201110	3040975	411739	689029	399737
AA_Pneuhage_mobile	1999148508	pneuhage-shop.de/AA	1393400394	1916	49	231	104
HTTPool_BG	1782510139	manager.bg	1436725417	620102	270168	353951	197884
ENED_Star	1167367050	star.gr-tv	1449975864	379769	34496	84402	55655
smartclip_italy	1471916694	tuttosport.it	1476416004	48663	25681	33372	17670
beead	104260390	radar-feu	1552042836	111188	20458	40309	17059
ARBOmedia_RO	940807539	romturism.ro	1579081953	470	295	361	206
HTTPool_AUT	1403101264	automagazin.at	1579118110	44	22	24	8
adselect	567149294	clipSolution	1587076252	1850	972	1207	434
LPM_Amaury	1218387167	LPM_Amaury_leparisien	1631181581	16035277	3162852	4238373	1310121
glammedia	235681100	lesmads.de	1650411770	77814	34243	39512	7389
Smartclip	35854137	contentone/smartclip	1670155143	103479	3078	6980	1637
ARBOmedia_PL	651342010	Lotniska.info	1687068840	34592	1153	2472	1387
smartclip_italy	1471916694	earthtv.it	1698989412	935	146	294	132
ASMI	1569905102	WELT_MOBIL	1712169372	3527282	862910	1343403	804901
Omnimedia	1629972935	immoscout24.ch/fr	1779008565	17492	6121	7990	3039
UMM	1576777680	tagesspiegel.de	1814715390	2429056	931771	1149457	436806
pixelpark performance	977889954	bei-easycredit.de	1835898448	110938	27780	45117	16608
glammedia	235681100	maclife.de	1860489082	21	16	18	3
OMS mobile	2119689184	wn.de	1921259054	1	1	1	1
Goldbach Audience	2137767787	friendscout24.ch/fr	1929565881	44101	13725	14346	301
ARBOmedia_PL	651342010	franchising.pl	1937460936	159987	22231	33810	17785
Informedia_Hu	2088469162	haziallat.hu	1952844440	133927	45371	64028	19509
Smartclip	35854137	hamburg1/smartclip	1979410471	5019	2908	3572	1958
glammedia	235681100	mmorpg-dating.de	1982990650	875	568	671	468
ARBOmedia_PL	651342010	pomper.pl	1990657608	184531	19814	38406	26597
RMSI	498868272	nordamerikajournal.com/oms	2005881694	61067	10154	16622	865
HTTPool_SR	974965399	autoportal.rs	2019922661	1	1	1	0
HTTPool_RO	651835008	besttourism.ro	2032481678	21853	7	4395	1
ARBOmedia_PL	651342010	recplay.pl	2036629992	697	441	519	188
stroeer_digital_media	571289945	xn--heizl-mua.de	2041509671	1439	140	381	178
SevenOne Media	1272195681	kabeleins.de	2045556047	574735	89152	159716	74198
Goldbach Audience	2137767787	teletext.ch/fr	2110032505	1185696	258006	285153	14324
ARBOmedia_PL	651342010	findict.pl	2115188392	44972	17937	24447	17526
HTTPool_BG	1782510139	f1racing.bg	2123013993	1068	363	526	310
Meteo France Regie	1385005799	meteofrance.com	68914490	4952267	2581713	3316510	1555733
OMS	1615459509	op-online.de	87675176	236017	34855	60364	15898
glammedia	235681100	gaestebuch-hochzeit.de	96177919	834	317	451	222
ENED_24Media_mobile	659279516	oneman.gr/ENED	126274063	84089	22471	34256	20814
HTTPool_SR	974965399	kosarka.rs	144511466	1693	877	1128	548
LPM_FranceTV	1003426551	LPM_FranceTV_monludo	149893962	217197	19249	21278	1229
Clipkit	1934213317	browsergames.de/clipkit	167292632	115069	50852	73504	35024
Goldbach Audience	2137767787	moneyhouse.ch/de	246909374	3046767	338900	622143	212001
OMS	1615459509	rockantenne.de	287578824	158156	29119	57901	23456
Smartclip	35854137	IM_frauen	294810252	36361	11328	19044	11244
Goldbach Audience	2137767787	foodnews.ch	299737950	15398	5582	7426	3032
glammedia	235681100	planet3dnow.de	319330271	38085	9302	13763	5192
ENED_Capital	2008089533	forex.capital.gr	330135984	20134	2860	4678	3047
freeXmedia	1516487384	runnersworld.de	384569451	556374	180064	233586	76466
glammedia	235681100	glam.de	409234815	10083	3713	4812	1876
N24.se	1403231093	tyda.se	411846504	1378378	419957	514533	64509
SevenOne Media	1272195681	promipool.de	478457620	208524	33754	51776	26500
DK-BEI_CONTAINER	896712678	BEI-TGMotgomery.no	500564249	21	2	9	0
Goldbach Audience	2137767787	viamichelin.ch/de	508145214	129699	20962	41661	17167
ARBOmedia_PL	651342010	udanastudniowka.pl	529118381	7821	1092	1913	1098
glammedia	235681100	kalinkakalinka.de	541914015	4957	2913	3350	1107
glammedia	235681100	pc-luchs.de	559013887	108	66	81	38
OMS	1615459509	merkur-online.de	564025416	1374675	220364	337828	73693
Goldbach Media	177654511	autoo.ch	605215170	342	25	156	2
Goldbach Audience	2137767787	swissmilk.ch/fr	617860094	82121	30120	38911	10654
Clipkit	1934213317	sat1spiele.de/clipkit	658706200	277755	24673	46479	16845
RMSI	498868272	hit104.de	707109603	2071	893	1100	125
freeXmedia	1516487384	elektrobike-online.com	721845163	111646	30631	40481	9152
OMS mobile	2119689184	rga-online.de	745656211	1349	327	446	263
glammedia	235681100	journelles.de	787032639	110418	54767	61331	6918
OMS	1615459509	ksta.de	838209832	2814902	718743	947598	230614
medienhaus.com	435938190	noen.at	885663745	385989	50757	82799	30245
webads.it	1609693476	milanodabere.it	960341431	154749	62294	78603	24520
smartclip_italy	1471916694	gossip.it	1059515049	50810	40119	43618	9633
ARBOmedia_PL	651342010	dominnowacji.pl	1156726093	7678	398	581	292
stroeer orangedirect	834970848	orangedirectglobal	1160965875	445447	131640	173096	6865
24media	832047503	deltiokairou.gr	1183419330	491212	59060	131300	75993
Hi-Media	2000907398	kleiderkreisel.de/hi-media	1188806105	17	17	17	6
LPM_TF1	731239640	LPM_TF1_eurosport	1201736907	27384983	4112157	5453467	1021545
glammedia	235681100	kreatives-wohnforum.de	1230108031	2452	1574	1801	938
stroeer_digital_media	571289945	babynet.de	1238458604	9562	5919	6831	3260
OMS	1615459509	die-wochenblaetter.de	1247217672	22216	5548	7327	2314
Clipkit	1934213317	jam.fm/clipkit	1261527352	20482	4884	8887	4343
glammedia	235681100	kleiderkreisel.de	1300014751	13406705	2624950	2914307	317457
HTTPool_BG	1782510139	dieti.info	1348018446	13868	3135	5039	3243
RMSI	498868272	deltaradio.de	1351954019	10076	3134	4659	2162
glammedia	235681100	cs-intern.com	1356283295	62389	1049	2546	562
glammedia	235681100	paradisi.de	1360723327	1181572	557372	710832	327403
OMS	1615459509	stimberg-zeitung.de	1361870920	852	370	491	151
OMS mobile	2119689184	express.de	1375267731	4345246	222050	427466	250207
SevenOne Media mobile	126188777	pro7.de	1436289020	1355317	357213	572882	271096
Clipkit	1934213317	spielaffe.de/clipkit	1469077560	19	7	10	6
beead	104260390	modele-lettre-type	1500076761	218063	66904	102434	48557
Hi-Media	2000907398	knuddels.de	1507638553	11	5	7	6
LPM_GMC	1997387604	LPM_GMC_penelope	1515745639	68415	29542	34367	10477
ASMI	1569905102	Hamburger_Abendblatt_MOBIL	1579622689	1058520	170295	251120	158520
Goldbach Audience	2137767787	netlog.com/fr	1585394590	68877	4662	6305	1181
SevenOne Media MAGIC (3rd party Video)	842055044	lifestyle-videovalis.tv	1591787191	1612947	353199	550106	349202
HTTPool_SR	974965399	poslovi.infostud.com	1594875242	991601	52203	157579	81591
stroeer_digital_media	571289945	stromvergleich.de	1600884588	40213	10199	16742	6457
glammedia	235681100	familienplauderei.de	1636348287	81	12	18	7
MSN	2072193066	auto.de.msn.com	1639279741	4359654	247377	388758	127790
HTTPool_BG	1782510139	rozali.com	1648421486	2088010	155740	274693	157156
beead	104260390	beead_adimps	1660277017	26636710	10912659	13726220	5339680
smartclip_italy	1471916694	mindjolt.it	1669687017	122430	8781	22981	14154
beead	104260390	sports-live	1728574137	585	248	330	172
BEI_container_CEE	53552772	BEI_wienerberger.bg	1731610455	38125	6400	11267	7087
ARBOmedia_RO	940807539	vreaucredit.ro	1736775750	20421	4327	8275	4644
Clipkit	1934213317	wer-weiss-was.de/clipkit	1751364792	6055	3667	4529	2384
Smartclip	35854137	aolron/smartclip	1767601004	120760	49038	63659	29692
freeXmedia	1516487384	aero.de	1786327947	285907	80519	104433	17557
freeXmedia	1516487384	weltfussball.de	1790323659	1258926	216429	279111	76780
glammedia	235681100	myshoppingbag.de	1809884351	742	504	556	198
OMS	1615459509	mz-web.de	1820525000	1255787	256513	369325	127387
ARBOmedia_PL	651342010	przepisnabiznes.pl	1854056205	5868	1999	2883	1826
Smartclip	35854137	DE_UFA_Handballbundesliga	1855674444	2015	382	844	421
Hi-Media	2000907398	metal.de	1860371417	58315	16114	22344	8550
Smartclip	35854137	DE_App_CPMStar.com/smartclip	1966437836	74949	33470	46378	27938
TripleDoubleU	1704466471	virtualnights.com	1970737402	1426248	390987	459751	91230
beead	104260390	space-blogs	1976389849	15348	7047	8874	3261
HTTPool_SR	974965399	kursna-lista.com	1980563114	9	6	7	2
RMSI	498868272	dasbootsmagazin.com	2020715779	116587	11537	23213	914
Hi-Media	2000907398	splash-mag.de	2058066009	13493	6541	8385	4729
SevenOne Media	1272195681	dr-gumpert.de	2127538548	455136	132517	193704	109979
Smartclip	35854137	euronews/smartclip	43062382	11497	4728	6373	3538
glammedia	235681100	star-nachrichten.de	45722497	341	110	143	44
beead	104260390	aroots	100949051	18194	6265	7595	2433
BEI_container_Post	1253937408	frank-flechtwaren-conversions.de	120969557	3684	3577	3607	2427
Purpur Media	832539073	Landwirt.com	139650326	5949885	465858	655864	194227
BEI_container_Post	1253937408	weinzeche.de	147074101	21749	5998	7460	1457
Clipkit	1934213317	dailymotion_profcon/clipkit	149301530	938090	108518	187532	81930
ARBOmedia_PL	651342010	jerkbait.pl	153804335	232244	8628	13360	4738
RMS_Audio	286309840	raute.fm	230187941	32322	6494	11786	6062
DK-BEI_CONTAINER	896712678	BEI-TeliaBroadband.dk	249025147	1165	897	964	238
ARBOmedia_PL	651342010	opowiadania.pl	252006351	18083	4855	6822	4681
glammedia	235681100	babysitter.de	260189729	50048	13705	17477	4409
ARBOmedia_PL	651342010	gwiazdunie.pl	277219343	723188	66828	106557	46960
smartclip_italy	1471916694	twitchtv.it.pf	320350443	505258	46549	82209	35229
DK-BEI_CONTAINER	896712678	BEI-auhe.au.dk	331411291	155	96	116	60
glammedia	235681100	vermieter-forum.com	332261057	62132	36103	43056	22058
ENED_24Media	752387581	cosmo.gr/ENED	345155474	427959	102149	158338	103896
freeXmedia	1516487384	freenet.de/community	363067981	15	5	8	6
Politiken.dk	784554209	pol.dk	392264790	5768661	2087813	2525928	427649
Smartclip	35854137	app_mochimedia/smartclip	436832078	569984	136306	229953	127415
ARBOmedia_RO	940807539	brandinfo.ro	483994152	274	150	194	93
OMS mobile	2119689184	grevenerzeitung.de	516193365	7153	1686	2644	1739
ENED_Naftemporiki_mobile	298351061	clickatlife.gr	529173546	69578	20620	32424	18457
TripleDoubleU	1704466471	fm-unit.de	553037788	67881	439	1175	550
Styria	1995838100	adiweiss.at	556935081	9356	5116	5859	1698
DK-BEI_CONTAINER	896712678	BEI-Home.dk	559649979	8	1	3	2
ARBOmedia_PL	651342010	milanos.pl	563750287	331075	22724	54578	37789
iqdigital	223088769	wiwo.de	605827670	2396860	653709	860153	242941
stroeer orangedirect	834970848	klickdichschlau	630444629	404425	16325	27466	6648
HTTPool_UA	1388958105	join.ua	630974510	2945696	667318	1222249	516500
Berlingske.dk	706025601	dinby.dk	670871926	69148	41563	49198	19680
Krone.at	1129772991	sendung/community	679152692	40260	3171	5825	3143
OMS	1615459509	azonline.de	680078122	125748	32494	44211	11932
glammedia	235681100	dariadaria.com	746182913	21183	9499	11126	1723
ARBOmedia_CZ	1534363118	epravo.cz	754121507	142164	46144	65717	28725
RMSI	498868272	gourmetwelten.eu	760603237	94326	11227	21027	853
Horyzon	2115894781	aftouch-cuisine.com	785823186	235127	116885	148802	72848
ARBOmedia_RO	940807539	revistavip.net	812505384	1697	924	1135	656
ENED_DOL	212246380	cosmopolitan.gr	817200545	4326	573	896	560
Klikki_fi	1114453397	klikki.ilmainensanakirja.fi	871220810	13	3	4	4
beead	104260390	zepass	940516283	2457	1520	1854	954
freeXmedia	1516487384	bergsteiger.de	997908269	18175	5930	8224	2876
glammedia	235681100	kinofans.com	1025749985	29903	10899	15152	6818
ARBOmedia_RO	940807539	program24.ro	1029166024	242496	31049	58810	25411
glammedia	235681100	fashionboxx.net	1078703297	1	1	1	1
ARBOmedia_PL	651342010	mbrokers.pl	1137838767	5359	2061	2621	1755
Goldbach Audience	2137767787	singles.ch	1140343648	814878	108116	125161	6287
glammedia	235681100	pinkmelon.de	1178682017	183079	70364	85439	31742
IP-Deutschland	2059506885	vip.rtl.de	1211476378	1971204	609719	773668	169163
glammedia	235681100	rezeptefuchs.de	1242713217	23266	6706	8327	2469
iq_digital_mobile	480104072	mobil.sueddeutsche.de	1248589405	3929807	525240	912925	595448
OMS	1615459509	augsburger-allgemeine.de	1271821546	2606918	639707	853977	255642
Hi-Media	2000907398	de.dailymotion.com	1287553659	2223395	575346	769320	245887
Horyzon	2115894781	avendrealouer.fr	1291880850	2484711	404694	580454	182149
ARBOmedia_PL	651342010	ekaraoke.pl	1293032399	9742	883	2069	1166
Nettavisen_NO	1119348670	blogg.no	1293710707	1254202	432545	522444	84032
RMSI	498868272	radiobonn.de	1325153029	71535	16865	25612	7339
BEI_container_Post	1253937408	roseversand-topangebote.de	1333851989	122952	20853	29149	6717
AA_Pneuhage	561209525	pneuhage-shop.de/AA	1393400394	15869	2893	3956	849
glammedia	235681100	peperita.com	1445507329	7341	2587	4349	1119
OMS	1615459509	main-spitze.de	1509083338	87727	26074	34090	8597
